obj_plate_obj_ID,obj_plate,obj_plate_roman,obj_plate_num,obj_geo_B-U-S,obj_block,obj_house,obj_house_roman,obj_room,obj_geo_B-U-S_2,obj_block2,obj_house2_roman,obj_house2,obj_room2,obj_geo_STRT-S,obj_street_abbr,obj_street,obj_st_num_2dig,obj_st_num,obj_level_ft,obj_time_cat,obj_admin_blockorigtext,obj_admin_room2origtext,obj_admin_blockadj,obj_admin_blocksub,obj_admin_roomadj,obj_admin_datanotes,obj_source_cat,obj_category,addl_type,addl_description,addl_dimension,bead_Len_or_Ht_in,bead_width_in,bead_Thickness_in,bead_Diameter_in,bead_Pottery,bead_Shell,bead_Falence,bead_Vltreous_paste,bead_Paste,bead_Steatite,bead_Gold,bead_Silver,bead_Copper_or_Bronze,bead_Carnelian,bead_Lapls_lazuli,bead_Jasper,bead_Quartz,bead_Green_felspar,bead_Onyx,bead_Agate,bead_Haematte,bead_Limestone,bead_Serpentine,bead_Breccia,bead_Turquoise,metl_type,metl_copper,metl_bronze,metl_length_in,metl_width_in,metl_thickness_of_tang_in,metl_thickness_of_blade_in,metl_height_in,metl_diameter_in,ptip_thickness_in,ptip_width_in,ptip_length_in,ptip_slips_lt_red,ptip_slips_dark_red,ptip_slips_cream_or_white,ptip_slips_green,ptip_slips_pink,ptip_degrainssants_sand,ptip_degrainssants_mica,ptip_degrainssants_lime,ptip_degrainssants_dirt,ptip_paints_black,ptip_paints_red,ptip_paints_green,ptip_paints_yellow,ptip_paints_white,ptip_width_and_length_orig,ptup_field_No,ptup_slips_lt_red,ptup_slips_dark_red,ptup_slips_cream_or_white,ptup_slips_green,ptup_slips_pink,ptup_degrainssants_sand,ptup_degrainssants_mica,ptup_degrainssants_lime,ptup_degrainssants_dirt,ptup_paints_black,ptup_paints_red,ptup_paints_green,ptup_paints_yellow,ptup_paints_white,ptup_height,ptup_length,ptup_breadth,ptup_thickness,ptpb_type,ptpb_field_No,ptpb_pastes_lt_red,ptpb_pastes_pink,ptpb_pastes_grey,ptpb_pastes_drab,ptpb_slips_crown_or_white,ptpb_slips_red,ptpb_slips_brown_or_purple,ptpb_slips_black,ptpb_slips_pink,ptpb_degrainssants_sand,ptpb_degrainssants_mica,ptpb_degrainssants_lime,ptpb_degrainssants_dirt,ptpb_paints_black,ptpb_paints_purple_black,ptpb_paints_red,ptpb_paints_white,ptpb_trimming,seal_type,seal_material,seal_dimensions_L_in,seal_dimensions_W_in,seal_dimensions_T_in,seal_dimensions_in_orig
142-087-X,142,CXLII,87,04-X-00-13-X,4,00,,13,,,,,,,,,,,-13.7,Intermediate II,4,13,04,,13,,Additional_Objects_M,Games And Toys,Light red pottery. Decorated with red lines. ,Light red pottery. Decorated with red lines.  ,"1.4"" in diameter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142-088-X,142,CXLII,88,07-X-08-16-X,7,08,VIII,16,,,,,,,,,,,-26.2,Early Periods,7,16,07,,16,,Additional_Objects_M,Games And Toys,"Drab coloured pottery. More carefully made than usual, and more or less decorated with crossed, dark red lines. ","Drab coloured pottery. Mre carefully made than crossed, dark red lines. ","2,2"" in diameter. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139-020-X,139,CXXXIX,20,08-X-02-16-X,8,02,II,16,,,,,,,,,,,-15.3,Intermediate II,8,16,08,,16,,Additional_Objects_M,Games And Toys,Cubical Dice,"Ivory. Quite differently marked from the other dice, two opposite sides bring blank, three maked with a circular device, as seen in the illustration, the remaining side bearing three pictographic signs.Its inequality of shape doubtless led to certain sides appearing more frequently than the rest; but none the less it shows the polish of much use. ","0.93"" * 0.85"" * 0.72""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
072-003-X,072,LXXII,3,09-X-10-81-X,9,10,X,81,,,,,,,,,,,-6.7,Late II,9,81,09,,81,,Additional_Objects_M,Human Figure,Figurine,"Pottery, once with a red slip. This very roughly fashioned figure is of interest because the left leg, part of which unfortunately missing, was raised to suggest either walking or dancing. The head is flat and the eyes are represented by two slightly elongated discs. There is no nose to speak of, and no attempt at a mouth. The arms are merely added strips of clay, and the figure is not carrying something under the arm as appears at first sight. ","1.92"" high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140-020-X,140,cxl,20,06-A-05-68-X,6A,05,V,68,,,,,,,,,,,-9.1,Late III,6A,68,06,A,68,,Additional_Objects_M,Games And Toys,Cubical Dice,"LIght red pottery; no slip. Roughly made, and out of sqaure. Very deep poins. 1 opposite 2, 3 opposite 4, 5 opposite 6.","1.1"" * 1.15"". Very deep points 0.12"" in diameter. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140-063-X,140,cxl,63,,0,00,,,,,,,,,,,,,,,,,00,,00,check location,Additional_Objects_M,Games And Toys,Cubical Dice,"Yellow agate. Though a considerable portion of this die is missing, enough remains to show that it was made and finished, with a plane, polished sides and accurately bored numbers. ","0.75"" * 0.75"" * 0.75""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142-084-X,142,CXLII,84,01-X-07-03-X,1,07,VII,3,,,,,,,,,,,-16.6,Intermediate III,1,3,01,,03,,Additional_Objects_M,Games And Toys,Cubical Dice,The numbers on this die re maked by small inlaid beads.,"1.11"" * 1.2"" * 1.09"".",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142-085-X,142,CXLII,85,07-X-09-29-X,7,09,IX,29,,,,,,,,,,,-13.2,Intermediate II,7,29,07,,29,,Additional_Objects_M,Games And Toys,Cubical Dice,Accurately made with the angles slightly rounded. The holes that indicate the numbers are carefully drilled.,"1"" * 1"" *1"" The holes indicate the numbers are 0.13"" in diameter. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142-086-X,142,CXLII,86,02-X-02-25-X,2,02,II,25,,,,,,,,,,,-15.2,Intermediate II,2,25,02,,25,,Additional_Objects_M,Games And Toys,Cubical Dice,White limestone.  The object is so well cut and made that it would be a credit to a modern craftsman. Holes with a rounded base. ,"1.14"" * 1.14"" * 1.14"" Holes 0.15"" in diameter and 0.1"" deep, with a rounded  base. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110-045-X,110,CX,45,03-X-02-41-X,3,02,II,41,,,,,,,,,,,-15.5,Intermediate II,3,41,03,,41,,Additional_Objects_M,Games And Toys,Round Rod,Ivory. Ends square-cut and plain. Shows a considerable amount of wear and is not exactly round. On one sid is a group of three pictographic signs and on the other three figure-of-eight marks. ,"2.65"" long by 0.4"" in diameter. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110-048-X,110,CX,48,04-X-00-14-X,4,00,,14,,,,,,,,,,,-20.2,Intermediate III,4,14,04,,14,,Additional_Objects_M,Games And Toys,Round Rod,Ivory. Small group of pictographs on one side. ,"2.65"" long. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110-051-X,110,CX,51,,,00,,,,,,,,FRST-22-X,FRST,First Street,22,22,-21.4,Early Periods,,,0,,0,,Additional_Objects_M,Games And Toys,Round Rod,Ivory. Tapers very slightly towards one end. Ends square-cut and decorated with concentric circles. Highly polished by wear.,"3.07"" long by 0.31"" in diameter. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110-052-X,110,CX,52,02-X-02-22-X,2,02,II,22,,,,,,,,,,,-17.5,Intermediate III,2,22,02,,22,,Additional_Objects_M,Games And Toys,Round Rod,Ivory. Ends square-cut and plain. Tapers very slightly to one end. Highly polished by wear. Bears the same group of pictographic as No. 51,"3.07"" long by 0.31"" in diameter. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
065-006-X,065,LXV,6,04-X-00-08-X,4,00,,8,,,,,,,,,,,-12.4,Intermediate I,4,,04,,08,,Pottery_Plain_Banded_M,Pottery - Plain and Banded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,,1,,,,,,,,,,1,,,,,,,,,,,,,
110-047-X,110,CX,47,03-X-06-47-X,3,06,VI,47,,,,,,,,,,,-19.3,Intermediate III,3,47,03,,47,,Additional_Objects_M,Games And Toys,Round Rod,Ivory.  At the base which is ornamented with concetric circles. Rather roughly made. ,"1.45"" long by 0.4"" in diameter at the base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125-002-X,125,CXXV,2,21-X-03-21-X,21,03,III,21,,,,,,,,,,,-8.6,Late III,21,21,21,,21,,Additional_Objects_M,Games And Toys,Round Rod,"Ivory. At the base, on which is a design of concentric circles. The lower part of this object is ornamented with hatched lines. Something missing from the top was probably a knob. ","1.47"" high by 0.41"" in diameter at the base. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138-042-X,138,CXXXVIII,42,08-A-00-44-X,8A,00,,44,,,,,,,,,,,-8.1,Late III,8A,44,08,A,44,,Additional_Objects_M,Games And Toys,Ivory Fish,Ivory. Base is decorated with concentric circles. ,"1.63"" long by 0.35"" in diameter at the base. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138-052-X,138,CXXXVIII,52,06-A-00-34-X,6A,00,,34,,,,,,,,,,,-8.6,Late III,6A,34,06,A,34,,Additional_Objects_M,Games And Toys,Ivory Fish,Ivory. The incised marks had been filled in with red and black pigment. Polished by constant use. ,"3.7"" long by 0.47"" wide * 0.28"" thick. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143-028-X,143,CXLIII,28,,,00,,,,,,,,FRST-12-X,FRST,First Street,12,12,-16.7,Intermediate III,,,0,,0,,Additional_Objects_M,Games And Toys,Ivory Fish,Ivory. Eyes and fins incised and filled in with a coloured paste which is now light yellow. ,"2.8"" long by 0.28"" wide by 0.19: thick.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143-034-X,143,CXLIII,34,12-X-05-95-X,12,05,V,95,,,,,,,,,,,-20.1,Intermediate III,12,95,12,,95,,Additional_Objects_M,Games And Toys,Ivory Fish,Incised markings. ,"2.61"" long. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105-044-X,105,CV,44,08-X-03-31-X,8,03,III,31,,,,,,,,,,,-8.3,Late III,8,31,08,,31,,Additional_Objects_M,Games And Toys,Miscellaneous Ivory Object,Flat strip of ivory. The incised design of circle and lines on each side was filled in with balck and red pigments of wich traces remain. ,"3"" long by 0.66"" wide by 0.2"" thick. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138-061-X,138,CXXXVIII,61,08-A-00-44-X,8A,00,,44,,,,,,,,,,,-7.1,Late III,8A,44,08,A,44,,Additional_Objects_M,Games And Toys,Miscellaneous Ivory Object,Ivory. A shallow hole in each end. Edges plain except for lightly incised details of a bull's foot at base. ,"2"" long by 0.35"" wide by 0.16"" thick. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141-038-X,141,CXLI,38,07-X-09-33-X,7,09,IX,33,,,,,,,,,,,-9.1,Late III,7,33,07,,33,,Additional_Objects_M,Games And Toys,Miscellaneous Ivory Object,Ivory. A shallow hole in each end. Entirely undecorated. ,"3.23"" long by 0.39"" in diameter at its widest part. A shallow hole in each end, 0.09"" in diameter by 0.08"" deep. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141-047-X,141,CXLI,47,04-X-00-79-X,4,00,,79,,,,,,,,,,,-5.9,Late II,4,79,04,,79,,Additional_Objects_M,Games And Toys,Miscellaneous Ivory Object,"Ivory. Polished by wear. The edges are marked with concetric circles in three places, and the front and back are ornamented as illustrated. ","2.8"" long by 0.6"" wide by 0.6"" thick. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143-045-X,143,CXLIII,45,03-X-01-05-X,3,01,I,5,,,,,,,,,,,-15.7,Intermediate II,3,5,03,,05,,Additional_Objects_M,Games And Toys,Miscellaneous Ivory Object,Ivory,"2.16"" long",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143-046-X,143,CXLIII,46,01-X-01-73-X,1,01,I,73,,,,,,,,,,,-16.6,Intermediate III,1,73,01,,73,,Additional_Objects_M,Games And Toys,Miscellaneous Ivory Object,Ivory,"2,92"" long",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140-029-X,140,CXL,29,08-X-02-21-X,8,02,II,21,,,,,,,,,,,-6.2,Late II,8,21,08,,21,,Additional_Objects_M,Games And Toys,Ball ,"Light red ware; no slip. Somwhat out of shape. Ornamented all over with pittings, which were perhaps once filled in with a coloured paste. ","Diameter 1.4"". Somewhat out of shape. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142-071-X,142,CXLII,71,07-X-07-57-X,7,07,VII,57,,,,,,,,,,,-16.5,Intermediate III,7,57,07,,57,,Additional_Objects_M,Games And Toys,Ball,"White limestone. Drilled irrefularly all over with shallow pittings which probably once held a coloured paste. A hole in this object may have been intended to take a pin; if sp, this ball should be classed with the pin-head. ","1.34"" in diameter. A hole in this oject, 0.18"" in diameter and 0.62"" deep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142-065-X,142,CXLII,65,01-X-00-65-X,1,00,,65,,,,,,,,,,,-13.1,Intermediate II,1,65,01,,65,,Additional_Objects_M,Games And Toys,Ball,"Faience. Cream coloured paste; formerly covered with a purplish-black glaze (manganese) which has survived in the lower parts of the decoration. THis ball has three holes piereced right through it at right angles to each other, for what purpose it is difficult to say. It is also ornamented with groups of concentric circles round the holes","1"" in diameter and very well made. This ball has three holes, each 0.12"" in diameter, pierced right through it at the right angles to each other. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114-009-X,114,CXIV,9,14-X-03-19-X,14,03,III,19,,,,,,,,,,,-4.8,Late Ib,14,19,14,,19,,Additional_Objects_M,Games And Toys,Ball,"Shell. It is exceptionally well made, and it is probably that the incised portions once held a coloured paste. This ball owes its fine perservation to being buring with other objects in a copper vase. which was found in a hoard beneath a floor. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114-030-X,114,CXIV,30,11-X-03-29-X,11,03,III,29,,,,,,,,,,,-7.9,Late III,11,29,11,,29,,Additional_Objects_M,Games And Toys,Ball,"More often than not in relief, a feature which necessitated a certain amount of laborious cutting in order to lower the ground between the circles and groups of circles. Only a certain part of a large shell could have been used in teh manufacture of a ball such as these. THere is sometimes a small natural hole in one side of these obejcts, but it rarely penetrates very deep as it is due merely to the conformation of the shell. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114-037-X,114,CXIV,37,03-X-05-13-X,3,05,V,13,,,,,,,,,,,-6.7,Late II,3,13,03,,13,,Additional_Objects_M,Games And Toys,Ball,"More often than not in relief, a feature which necessitated a certain amount of laborious cutting in order to lower the ground between the circles and groups of circles. Only a certain part of a large shell could have been used in teh manufacture of a ball such as these. THere is sometimes a small natural hole in one side of these obejcts, but it rarely penetrates very deep as it is due merely to the conformation of the shell. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106-016-X,106,CVI,16,13-X-02-07-X,13,02,II,7,,,,,,,,,,,-10.1,Intermediate I,13,7,13,,07,,Additional_Objects_M,Games And Toys,Ball,"Grey agate, black, veined. ","0.88"" in diameter. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
072-008-X,072,LXXII,8,09-X-03-30-X,9,03,III,30,,,,,,,,,,,-4.9,Late Ib,9,30,09,,30,,Additional_Objects_M,Human Figure,Figurine,"Pottery, coated liberally with a red wash. This male figure is complete, except for the feet and a small portion of the beard. It is very carefully modelled, save the hands which are merely flattened extrmeities. The oval eyes were set with a slight slant upwards towards the bridge of the nose. The mouth is indicated in the usual way and a very prominent, broad, projecting beard is a distinguishing feature. The hair is represented as a broad flat mass drawn from the forehead in a loop with end secured by a fillet, which when the figure was complete passed across the forehead. Part of the genital organs is missing. The figurine is covered in many places with black patchy deposits which are, however, of too coarse a nature to have been another slip applied over the red wash. Possibly the figure was anointed on a ceremonial occasions with butter which are carbonized. ","5.8"" high. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140-036-X,140,CXL,36,07-X-03-41-X,7,03,III,41,,,,,,,,,,,-4.2,Late Ib,7,41,07,,41,,Additional_Objects_M,Games And Toys,Ball,"White limestone. Well made, smooth, but unpolished surface. ","1.62"" in diameter. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
072-009-X,072,LXXII,9,09-X-03-30-X,9,03,III,30,,,,,,,,,,,-4.9,Late Ib,9,30,09,,30,,Additional_Objects_M,Human Figure,Figurine,"Pottery, with no signs of slip. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139-004-X,139,CXXXIX,4,07-X-07-57-X,7,07,VII,57,,,,,,,,,,,-16.5,Intermediate III,7,57,07,,57,,Additional_Objects_M,Personal Ornament,Hair-pin,White steatite. ,"0.89"" long * 0.53"" in diameter.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142-075-X,142,CXLII,75,03-X-06-40-X,3,06,VI,40,,,,,,,,,,,-18.7,Intermediate III,3,40,03,,40,,Additional_Objects_M,Games And Toys,Ball,Hard grey chert. Not perfectly spherical. Semi-polished. ,"1.11"" in diameter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142-077-X,142,CXLII,77,12-X-05-97-X,12,05,V,97,,,,,,,,,,,-18.5,Intermediate III,12,97,12,,97,,Additional_Objects_M,Games And Toys,Ball,Amber-coloured agate. Beautifully made and very highly polished. ,"0.69"" in diameter. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142-078-X,142,CXLII,78,01-A-00-59-X,1A,00,,59,,,,,,,,,,,-18.1,Intermediate III,1A,59,01,A,59,,Additional_Objects_M,Games And Toys,Ball,"Light yellow agate, veined with brown. Very carefully rounded, but not entirey accurate. Smooth, unpolished surface. ","1.27"" in diameter. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105-054-X,105,CV,54,03-X-05-13-X,3,05,V,13,,,,,,,,,,,-9.3,Late III,3,13,03,,13,,Additional_Objects_M,Games And Toys,Wheel,Pottery; no slip. Hole in centre.,"2.6"" in diameter and 0.65"" thick, including the boss on one side. Hole in diameter. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108-004-X,108,CVIII,4,,,00,,,,,,,,FRST-06-X,FRST,First Street,06,6,?,[check data],,,0,,0,check Level,Additional_Objects_M,Games And Toys,Wheel,Pottery; no slip. ,"3.1"" in diameter by 0.65"" thick, including boss. Hole, 0.2"" in diameter. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112-005-X,112,CXII,5,,7,,Deep digging,,,,,,,,,,,,-41,Early Periods,7,,07,,00,check location,Additional_Objects_M,Games And Toys,Wheel,"Pottery; containing a plentiful admixture of coarse lime particles.Hole in centre, shows a certain amount of wear. ","4.5"" in diameter by 0.9"" thick. 0.36"" in diameter. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142-083-X,142,CXLII,83,02-X-01-12-X,2,01,I,12,,,,,,,,,,,-18.4,Intermediate III,2,12,02,,12,,Additional_Objects_M,Games And Toys,Toy Vehicle,"Pottery; no slip. Roughly made. Six holes Pierced through each side-piece of the frame. A horizontal hole through the cross-bars in the middle and at one end of the frame evidently took the pole of the vehicle. The four central holes in each side, it will be seen, are slightly larger than the others; they served to take the sticks, between whose projecting ends the  axle was placed beneath the bottom of the cart. ","4.73"" long by 2.36"" wide by 0.5"" thick. Six holes, each some 0.16"" in diameter. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106-037-X,106,CVI,37,15-X-03-00-X,15,03,III,,18-X-00-00-X,18,,,,,,,,,-7.6,Late III,15&18,,15,,00,,Additional_Objects_M,Games And Toys,Toy Vehicle,"Pottery; cream slip. Broken. Roughly made, possibly by a child. The axle was passed through holes in the two projections beneath this box-like chariot, whose ends and sides are unfortunately so badly broken that we cannot tell how far they were carried up. Nothing remains of the pole or a hole to take it. ","Now 3.3"" long by 3.43"" wide by 2.47"" high. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106-038-X,106,CVI,38,08-X-01-04-X,8,01,I,4,,,,,,,,,,,-7.6,Late III,8,4,08,,04,,Additional_Objects_M,Games And Toys,Toy Vehicle,"Pottery; thick red slip. The holes in the sides of this frame, of which only one end is perfect. Though it differes from the first frame described in being curved, it is in principle the same. ","Now 4.71"" long by 3.98"" wide by 1.9"" thick. The holes in the sides of this frame, of which only one end is perfect, average 0.21"" in diameter. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104-024-X,104,CIV,24,12-X-01-10-X,12,01,I,10,,,,,,,,,,,-7.2,Late III,12,10,12,,10,,Additional_Objects_M,Household Objects,Mortars,"Light-grey, crystalline sandstone. Cylindrical in shape, and roughly dressed with a pointed pick. Base fairly flat with a central, shallow, rounded depression. In the middle of the somewhat uneven top there is a deep, cup-like hole with a rounded base. This hole bears definite evidence of wear which was probably caused  by pestle. Around this central hole there are no less than three other considerablely shallower ones of varyong diameter. ","Greatest height 9.7"" diameter 1'-2"". Rounded depression, 2.92"" in diameter by 0.9"" deep. A deep, cup-like hole, 5"" by 4.5"" in depth. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109-045-X,109,CIX,45,10-X-01-00-X,10,01,I,,,,,,,,,,,,-31,Early Periods,10,,10,,00,,Additional_Objects_M,Household Objects,Stone Rubber,"Material: a hard, white, crystalline stone. Upper surface rounded; base flat. This stone which is evidently a rubber may have been used in preparing skins.","2.6"" L * 1.45"" W * 1.3"" H. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
