Plate,Block,House,Room,Level_ft,Time_Cat,Feature,Type,Text,N1,Class,x,y,Class_new,Path,,,,,,,,,,,,
,7,9,37,-15.5,,Pavement,,"The exact position of the doorways, however, and the levels of their sills remain uncertain, though some help towards the deter- mination of the latter is afforded by the little patch of pavement in passage 37 (IX), which lay 15-5 ft. below datum.",Floor Features,Water Platforms,68.13711358892812,27.32680866020456,Water Platforms,,,,,,,,,,,,,
,9,3,38,-12.9,,Doorsill,,The partially blocked-up doorway into room 35 from the west was 2 ft. 9 ins. wide with its sill at the level — 12-9 ft. A second entrance slightly further north was at the same level and 6 ins. wider.,Floor Features,,68.13723189893246,27.326929151802386,Uncategorized,,,,,,,,,,,,,
,9,3,38,-12.5,,Pavement,,In the foreground of the photograph another paved floor (38) is seen which drained into a jar close to its south-eastern corner.^ (* Its level was — 12-5 ft.)  ,Floor Features,Water Platforms,68.13723189893246,27.326929151802386,Water Platforms,,,,,,,,,,,,,
,9,1,45,-3.9,,Doorsill,,"In the Late la Phase, section I of this house was clearly still
in use, for the door-sill into the well-room from the west was raised again to the
 level - 3.9 ft",Floor Features,,68.13725277565722,27.32701849991655,Uncategorized,,,,,,,,,,,,,
,9,1,45,-4.1,,Pavement,,"At this period, room 45 to the west of the well-room also communicated with it by a narrow doorway in a thin partition wall. The floor of this room was paved with bricks mostly set on edge (PI. XLIII, e) to form a washing-place which sloped down on three sides towards a square depression in the floor.^ (1 The highest part of the pavement was 4- 1 ft. below datum.)
This
depression was drained beneath the northern wall of the room, which unfortunately,
was entirely removed by brick-robbers at a later date, into a channel that ran
ultimately into the drain along the southern side of Central Street (PI. XIII, C).
This washing-room, for such it must have been, also communicated with the
vestibule 52 through which most of the living-rooms seem to have been reached
from the court.",Floor Features,Water Platforms,68.13725277565722,27.32701849991655,Water Platforms,,,,,,,,,,,,,
,7,0,46,-16.7,,Pavement,,"The two doorways between rooms 40 and 41, 41 and 46 are each 3 ft. 4 ins. wide with their sills an average of 15-4 ft. below datum, and the narrow strip of pavement in room 46 is 1 ft. 4 ins. below the level of the adjoinino- door-sill.",Floor Features,Water Platforms,68.1373688,27.32672573,Water Platforms,,,,,,,,,,,,,
,9,6,49,-14,,Pavement,,"Again, an ablution pavement, some 5 ft. 2 ins. by 4 ft. 6 ins. in size, made of carefully cut bricks, occupied the southern end of passage 49.’ (At the level — 14 ft.)  This pave- ment (PI. XXXIX, a) sloped appreciably towards its S.-E. corner, and the wall to the south of it still stood some 3 ft. high, whereas the other walls around had been partially demohshed.",Floor Features,Water Platforms,68.13691437157924,27.326887650571138,Water Platforms,,,,,,,,,,,,,
,9,6,49,-15.9,,Pavement,,A considerable extent of this paving was fairly well preserved at the average level — 15-9 ft. In places deep cavities had been worn in it by the setting down of numberless water-jars. ,Floor Features,Water Platforms,68.13691437157924,27.326887650571138,Water Platforms,,,,,,,,,,,,,
,9,6,49,-15.8,,Platform,,"An ablution platform between the well and chamber 33, at the level — 15 -8 ft., was constructed of three courses of brick,of which the uppermost layer was rubbed down quite smooth. ",Floor Features,,68.13691437157924,27.326887650571138,Uncategorized,,,,,,,,,,,,,
,9,12,49,,,Entrance,,"At the southern end of the passage 49 there was a considerably wider entrance, 9 ft. across, to the well-room which was probably in constant use by the occupants of neighbouring houses also. The internal diameter of this well, whose steening was raised to the level - 13-4 ft. in the subsequent period, was 2 ft. 6 ins. and its lining was, as usual, built of wedged-shaped Iwicks, 10-5 x 4-5 x 2-5 ins. in size. It apparently went out of use at the end of the Intermediate I Phase, arareoccurrenceatMohenjo-daro. IfthishadhappenedbetweentheLateIII and Late II sub-periods, when the city was abandoned for some considerable time, it would not be remarkable.",Floor Features,,68.13725408069455,27.32714321,Uncategorized,,,,,,,,,,,,,
,9,7,51,-4.4,,Entrance,,"The doorway in the south-eastern comer ot chamber 51, whose sill was raised to the level 4-4 ft. in the Late Ib Phase, was partially blocked up and converted into a niche in Late la times.",Floor Features,,68.13684339292682,27.32681827002492,Uncategorized,,,,,,,,,,,,,
,9,7,51,,,Niche,,"The doorway in the south-eastern comer ot chamber 51, whose sill was raised to the level 4-4 ft. in the Late Ib Phase, was partially blocked up and converted into a niche in Late la times.",Floor Features,Drainage,68.13684339292682,27.32681827002492,Drainage,,,,,,,,,,,,,
,7,0,56,-15.3,,Doorsill,,"Nos. VI and VII were possibly also parts of one house at this period but
few of the doorw'ays remain to guide us as to their arrangement
. The entrance from Fore Lane into room 56 is the very usual 3 ft. 4 ins. wide, with its sill 15-3 ft. below datum, whereas the earlier sill was 3 ft. 6 ins. lower The wall at the back of rooms SO 57 a.Kl 80 is seen in PI. XXXVII. c. ami dates from this period only, as also the little flight of ste]® into room 59, whose lowest tread is 15 5 ft. below datum. This little room being at a somewhat higher level was probably the privy, as m the previous phase.",Floor Features,,68.1373688,27.32672573,Uncategorized,,,,,,,,,,,,,
,7,6,57,-12.5,,Doorsill,,"House VII now had its own courtyard (55, 58) which was later tilled in with mud-brick to make a platform above the reach of floods. The inner faces of the enclosure-wallswereveryrough. The same entrance into room 56 served again, its sill being raised the necessary amount ; but another entrance was made into the adjoining room (57) with its sill 12*5 ft. below datum.",Floor Features,,68.13745472335695,27.326652368157955,Uncategorized,,,,,,,,,,,,,
,7,0,59,-15.5,,Stair Tread,,"the little flight of steps into room 59, whose lowest tread is 15 5 ft. below datum. This little room being at a somewhat higher level was probably the privy, as m the previous phase.",Floor Features,,68.1373688,27.32672573,Uncategorized,,,,,,,,,,,,,
,9,5,66,,,Stair Tread,,"A little staircase (66) against the eastern wall of room 68, 76 was 2 ft. 2 ins. wide with steep treads, 8 ins. broad and 11-5 ins. high.",Floor Features,,68.13682597,27.32701586405919,Uncategorized,,,,,,,,,,,,,
,10,3,67,-8.1,,Pavement,,The fragment of a pavement along the eastern side of the court 67 lay 8*1ft. below datum. The mud-plastered walls of the small room 63 show evidence of having been burnt at some date before the room was shut off from the rest of the house.,Floor Features,Water Platforms,68.13672757,27.32667561489865,Water Platforms,,,,,,,,,,,,,
,9,5,68,-14,,Pavement,,"The pavements in the south- eastern corners of the two rooms to the north were in a good state of preserva- tion, especially the one in room 68, 76. Both were 14 ft. below datum, and they were drained through little rectangular apertures in their eastern walls into a small drain in the alley outside. ",Floor Features,Water Platforms,68.13682597,27.32701586405919,Water Platforms,,,,,,,,,,,,,
,9,9,69,-10.4,,Doorsill,,"House IX in the N.-W. corner of the block was entered from the blind lane (69) between Blocks 9 and 9A by a doorway, 3 ft. wide, at its north-western corner.-  ( ^ The sill of this door was 10 -4 ft. below datum. )  ",Floor Features,,68.13699991543639,27.32712846,Uncategorized,,,,,,,,,,,,,
,9,9,69,-10.5,,Pavement,,The wash-down pavement in the north-eastern corner of the house drained into Central Street.^  ( Its level was 10.5 ft. below datum.),Floor Features,Water Platforms,68.13699991543639,27.32712846,Water Platforms,,,,,,,,,,,,,
,7,0,72,-16,,Pavement,,"The patch of pavement in the south-eastern corner of room 72' was edged on the free sides, and seems likely to have been a cooking platform rather than one used for ablutions, for it had no privacy in a room 19 bv lb ft. in size with four doorways from other rooms.",Floor Features,Water Platforms,68.1373688,27.32672573,Water Platforms,,,,,,,,,,,,,
,10,4,72,-7,,Stair Tread,,"In the passage 72, two treads remained of a stairway, 2 ft. 10 ins. wide, each
7 ins. broad and 10 ins. high. The level of the lowest step was — 7 ft which dates this staircase to the Late II Phase.",Floor Features,,68.13657194616044,27.32668986116248,Uncategorized,,,,,,,,,,,,,
,7,6,75,-20.4,Intermediate III,Well,,"The well (75) must have been in use at this period, though we have not cleared inside the house as far down as the Intermediate III level.",Water Features,Well,68.13745472335695,27.326652368157955,Well,,,,,,,,,,,,,
,9,5,76,-14,,Pavement,,"The pavements in the south- eastern corners of the two rooms to the north were in a good state of preserva- tion, especially the one in room 68, 76. Both were 14 ft. below datum, and they were drained through little rectangular apertures in their eastern walls into a small drain in the alley outside. ",Floor Features,Water Platforms,68.13682597,27.32701586405919,Water Platforms,,,,,,,,,,,,,
,10,4,78,-5.1,,Pavement,,"In the Ib Phase, room 78 served as a bathroom. Its well-laid pavement of cut bricks, 10x5x2 ins. in size, sloped towards the south-eastern corner, where the water ran out through an aperture in the wall, 1 ft. 7 ins. wide.^  (^The highest part of the pavement was 5*1 ft. below datum.)",Floor Features,Water Platforms,68.13657194616044,27.32668986116248,Water Platforms,,,,,,,,,,,,,
,9,6,78,-13,Intermediate I,Well,,"The internal diameter of this well, whose steening was raised to the level - 13.4 ft. in the subsequent period, was 2 ft. 6 ins.",Water Features,Well,68.13691437157924,27.326887650571138,Well,,,,,,,,,,,,,
,4,0,79,-14,,Doorsill,,"The only apparent entrances were two doors at the south. The doorway of room 79 was 3 ft. 9 ins. wide ; that is, slightly wider than during the two previous phases. The masonry that blocked up the previous doorway formed its sill.'^  (14 ft. below datum.)  The entrance to room 13 was the same width but its sill was about a foot higher. The large room 11-16, 35 ft. long by 19 ft. wide, was not subdivided at this period ; its walls bear no traces of the bonding-in of partition walls (PI. XXX, a, b). But without doorways it is impossible to be sure of the use to which this building was now put.",Floor Features,,68.13748153678563,27.32657154220549,Uncategorized,,,,,,,,,,,,,
,4,1,79,-9,Late III,Well - Pit,,"Late III Phase (PL XIX). Average level:— 9-9 ft. ..... []... The pavement in room 79 was laid in several courses, in all 1 ft. thick, with its surface 9 ft. below datum. In the X. E. corner of this floor was a round pit, 2 ft. 3 ins. in diameter, made like a well of wedge-shaped bricks and with its top level with the pavement. As the floor of this pit was not paved, it may have been a soak-pit, or possibly it .served as a stand for a very large water-bowl or pan.  ",Water Features,Well,,,Well,,,,,,,,,,,,,
,4,1,79,-9,Late III,Pavement,,"p. 69. The pavement in room 79 was laid in several courses, in all 1 ft. thick, with its surface 9 ft. below datum. In the X. E. corner of this floor was a round pit, 2 ft. 3 ins. in diameter, made like a well of wedge-shaped bricks and with its top level with the pavement. As the floor of this pit was not paved, it may have been a soak-pit, or possibly it .served as a stand for a very large water-bowl or pan.",Water Features,Water Platforms,,,Water Platforms,,,,,,,,,,,,,
,4,1,79,-9,Late III,Pit,,"p. 69. The pavement in room 79 was laid in several courses, in all 1 ft. thick, with its surface 9 ft. below datum. In the X. E. corner of this floor was a round pit, 2 ft. 3 ins. in diameter, made like a well of wedge-shaped bricks and with its top level with the pavement. As the floor of this pit was not paved, it may have been a soak-pit, or possibly it .served as a stand for a very large water-bowl or pan.",Water Features,Drainage,,,Drainage,,,,,,,,,,,,,
,9,6,79,-9.9,Late III,Drain,,"From the western wall of room 79 of this same house a short length of drain leads to a soak-pit, 2 ft. 4 ins. by 2 ft. in size and 3 ft. 5 ins. deep.",Water Features,Drainage,68.13691437157924,27.326887650571138,Drainage,,,,,,,,,,,,,
,9,6,79,-9.9,Late III,Pit,,"From the western wall of room 79 of this same house a short length of drain leads to a soak-pit, 2 ft. 4 ins. by 2 ft. in size and 3 ft. 5 ins. deep.",Water Features,Drainage,68.13691437157924,27.326887650571138,Drainage,,,,,,,,,,,,,
,9,6,79,-7,Late  II and I,Drain,,"The north-western corner of room 37 was twice partitioned off to make one room within another, and in the inner one a large pottery jar was found which probably servicd for storing valuables (PI. L\III, 14). From the western wall of room 79 of this same house a short length of drain leads to a soak-pit, 2 ft. 4 ins. by 2 ft. in size and 3 ft. 5 ins. deep.",Water Features,Drainage,68.13691437157924,27.326887650571138,Drainage,,,,,,,,,,,,,
,9,6,79,-7,Late  II and I,Pit,,"The north-western corner of room 37 was twice partitioned off to make one room within another, and in the inner one a large pottery jar was found which probably servicd for storing valuables (PI. L\III, 14). From the western wall of room 79 of this same house a short length of drain leads to a soak-pit, 2 ft. 4 ins. by 2 ft. in size and 3 ft. 5 ins. deep.",Water Features,Drainage,68.13691437157924,27.326887650571138,Drainage,,,,,,,,,,,,,
,7,7,80,-12.9,,Wall Aperture,,"The drainage jar fed by a httle channel made of two roughly scooped-out bricks (PI. XXXVIII, d) was found in Fore Lane outside room 80 of House VII. The base of the aperture in the wall through which the channel passed was 12-9
ft. below datum.",Floor Features,,68.13735250456675,27.326651737149003,Uncategorized,,,,,,,,,,,,,
,9,12,83,-6.5,,Pavement,,"At the same time a bathroom, or perhaps privy, with its paved floor 6-5 ft. below datum, was made in room 83.",Floor Features,Water Platforms,68.13725408069455,27.32714321,Water Platforms,,,,,,,,,,,,,
,7,2,87,-9.9,Late III,Niche,,"A drain, whose channel averaged 5.5 ins. in width by 1 ft. deep, ran down from the passage 92, 93, of House II towards the north with a drop of 3 ins. in a distance of 32 ft. At the north-eastern corner of the building this drain dropped into another, whose channel was some 4 ft. lower that emj)tied into the drain in Low Lane. A niche, 1 ft. 11 ins. square, on the outside of the wall of room 87, was once a water-chute.",Water Features,Drainage,68.13726856032412,27.32683601680181,Drainage,,,,,,,,,,,,,
,9,12,87,-4.9,,Pavement,,"Room 87 was also subdivided by a thin partition wall, in which was a narrow doorway, and it was very roughly paved some 1 ft. 6 ins. higher with odd-sized and even broken brick evidently removed from elsewhere.",Floor Features,Water Platforms,68.13725408069455,27.32714321,Water Platforms,,,,,,,,,,,,,
,10,1,02,-16.7,,Pavement,,"A nearly square patch of pavement (2), 5 ft. 1 in., E.-W., by 4 ft. 5 ins., N.-S., in the south-western corner of this house was enclosed on the north and east by a w all, one brick in thickness, which had been destroyed down to the brick edging, 5 ins. high, that bordered the pavement on all four sides.^ (The level of this pavement was 16-7 ft. below datum.)",Floor Features,Water Platforms,68.13695734039524,27.326673394270657,Water Platforms,,,,,,,,,,,,,
,10,1,02,-7.2,,Stair Tread,,"On the eastern side of the ablution pavement (2), three treads remained of a little flight of steps, 2 ft. 8 ins. wide, each 7-5 ins. broad by 8 ins. high. of the lowest step was 9 • 5 ins. above the pavement and this stairway was probably a rather later addition whose purpose is somewhat obscure. Possibly the floor was raised later in the same period; for though we found no pavement above the one illustrated, it might have been removed at the time that so much damage was done to the rest of the house. ",Floor Features,,68.13695734039524,27.326673394270657,Uncategorized,,,,,,,,,,,,,
,4,0,03,-18.4,,Doorsill,,"
of the building, each tread in passage 3 to the west 8• 75ms.broad and9• 25ins. high. At the foot of
 stairway there was a sniall landing 6-5 ins. above the adjacent door-sill 18.4 ft below datum",Floor Features,,68.13748153678563,27.32657154220549,Uncategorized,,,,,,,,,,,,,
,4,0,03,-7.6,,Doorsill,,"Room 3 is a long narrow chamber and slightly irregular in shape.. Its original length seems to have been 25 ft. and it averages 3 ft. 8 ins. wide. At the northern end of its western wall a sill-less doorway was found, which in the Late Ib Phase was blocked up roughly with broken bricks. Chamber
5 measures 16 ft. 6 ins. long by 7 ft. 10 ins. wide and was entered from chamber
3 by a doorway a little over 4 ft. wide, whose sill is 7-6 ft. below datum. door-jambs which are fairly well-preserved stood 4 ft. above the sill.",Floor Features,,68.13748153678563,27.32657154220549,Uncategorized,,,,,,,,,,,,,
,10,1,"03, 05",-22.5,,Foundation,,"With the exception of its north-western corner, practically nothing remains of the Building I of the Intermediate III Phase; all the rest had been removed by brick-quarriers. The doorless room (3 and 5)—mere foundations—in this corner was 9 ft. 4 ins. long by 6 ft. 6 ins. wide at the level 22*5 ft. below datum.",Floor Features,,68.13695734039524,27.326673394270657,Uncategorized,,,,,,,,,,,,,
,10,1,04,-17.8,,Pavement,,"This small ablution place overlay another and larger extent of paving with a layer of 7-5ins. of debris between the two. The lower pavement seems to have covered the whole of room 4, but only the western part of it remained, and undulated badly owing to subsidences here and there.^ 
(^Its average level was 17.8 ft. below datum.)
A portion of this pavement is seen just beyond the upper pavement in PI. XLI, c, and it was drained by the horizontal outfall still to be seen on the right of the chute in the photograph.  ",Floor Features,Water Platforms,68.13695734039524,27.326673394270657,Water Platforms,,,,,,,,,,,,,
,10,1,04,-17.7,,Doorsill,,"The E.-W. measurement of room4 we shall never know; its width N.-S. was 19 ft. and there were tw'O or more chambers (3, 5, 8) along its northern side, the most complete of which was entered by a doorway, 3 ft. 4 ins. wide, whose sill was 17.7 ft. below datum.",Floor Features,,68.13695734039524,27.326673394270657,Uncategorized,,,,,,,,,,,,,
,9,4,04,-4.3,,Pavement,,"In Late Ib days, when House II, IV was rebuilt it was divided into two, and House IV thence onwards was serv’ed by a small pavement in the south- eastern corner of room 4d. ( 1 At a level of 4-3 ft. below datum)",Floor Features,Water Platforms,68.13696016573564,27.326984249612284,Water Platforms,,,,,,,,,,,,,
,10,1,08,-17.2,,Pavement,,"There are indications that the small badly des-
troyed room (8) also was paved at the level 17-2 ft. below datum.
",Floor Features,Water Platforms,68.13695734039524,27.326673394270657,Water Platforms,,,,,,,,,,,,,
,10,1,"10, 11",-6.9,,Doorsill,,"Room 11 at first communicated with room 10 by a door- way, 4 ft. 7 ins. wide, but this was bricked up in the Late Ib Period.  (The sill was 6*9 ft. below datum.)",Floor Features,,68.13695734039524,27.326673394270657,Uncategorized,,,,,,,,,,,,,
,9,8,"17, 18, 42 ",-13.7,,Flooring,,"In the middle of the once important room 17, 18, 42 were the remains of a brick floor at the level 13-7 ft. below datum, made with bricks 10- 75x5- 25x2-5 ins, in size.",Floor Features,,68.13686443,27.32711984250432,Uncategorized,,,,,,,,,,,,,
,9,8,"19, 20",,,Entrance,,"At first, rooms 19 and 20 of the roughly built House VIII were one apart- ment, which was subdivided in the Late la Phase by a thin wall with a door- way, 3 ft. 4 ins. wide. The still larger room 14, 16, Is, which was nearly 17 ft. long, was also subdivided later.",Floor Features,,68.13686443,27.32711984250432,Uncategorized,,,,,,,,,,,,,
,9,7,"21, 22, 23",-5.1,,Doorsill,,"Part also of House III of Block 10 to the south of these rooms appears to have been acquired by the owner of House  VIl perhaps to accommodate the families of his sons or dependents or, it may be, this was a sacred ; edifice as suggested by the objects found in it and discussed earhei in this chapter. The only entrance to this building from the outside appears to have been the doorway into room 20 from the ancient Init disused lane 21, 22 and 23  ( Its sill was some 5' 1 ft. below datum, i.e., of Late Ib date)",Floor Features,,68.13684339292682,27.32681827002492,Uncategorized,,,,,,,,,,,,,
,9,2,"26, 27",-22,,Entrance,,"The well-room (26, 27) is somewhat irregular in shape and averages 15 ft. 6 ins. long by 4 ft. 8 ins. wide at its northern end, with the well practically in the middle. Only the northern half of the room was paved at this period. It is difficult to estimate how high the coping stood above the pavement, but it would evidently have been difficidt to pass from one end of the room to the other, and each end therefore had its own door, 2 ft. wide, in the eastern wall.^ (
^ The sills of these doors were 22 ft. below datum.)",Floor Features,,68.13703904,27.32700430879081,Uncategorized,,,,,,,,,,,,,
,9,6,"31, 37",-6.5,,Foundation,,"Rooms 31 and 37 were also originally a single room which in the Late Ib Phase was partially subdivided by a thin wall now standing 1 ft. 3 ins. high.-  ( Its foundation level is 6-5 ft, below datum.)",Floor Features,,68.13691437157924,27.326887650571138,Uncategorized,,,,,,,,,,,,,
,9,6,"32, 33, 34, 35",-4.3,,Doorsill,,"Rooms 32, 33, 34 and 35 appear to have been originally one large apartment, which was subdivided by thin partition walls in the Late Ib Phase for their door-sills average 4-3 ft. below datum.",Floor Features,,68.13691437157924,27.326887650571138,Uncategorized,,,,,,,,,,,,,
,9,5,"38, 39, 40",-15.4,,Doorsill,,"Only one room (38, 39, 40) definitely belonging to House V had survived. It was entered by a doorway, 3 ft. 4 ins. wide, in its western wall,* wfiiose sill was raised in the Intermediate I Phase to bring the doorw^ay into use again.
3 The sill was at 15-4 ft. below datum.",Floor Features,,68.13682597,27.32701586405919,Uncategorized,,,,,,,,,,,,,
,9,2,"4, 5, 7 ",-10.9,,Doorsill,,"A large house (II and IV) to the west of House I was apparently entered from the south by a doorway 4 ft. wide.^  (^ 10-9 ft. below datum, The sills of the inner doors are at about the same level and average nearly 4 ft. wide.)  ",Floor Features,,68.13703904,27.32700430879081,Uncategorized,,,,,,,,,,,,,
,9,2,"4, 5, 7 ",-10.9,,Entrance,,"A large house (II and IV) to the west of House I was apparently entered from the south by a doorway 4 ft. wide.^  (^ 10-9 ft. below datum, The sills of the inner doors are at about the same level and average nearly 4 ft. wide.)  ",Floor Features,,68.13703904,27.32700430879081,Uncategorized,,,,,,,,,,,,,
,9,4,"4, 5, 7 ",-10.9,,Doorsill,,"A large house (II and IV) to the west of House I was apparently entered from the south by a doorway 4 ft. wide.^  (^ 10-9 ft. below datum, The sills of the inner doors are at about the same level and average nearly 4 ft. wide.)  ",Floor Features,,68.13696016573564,27.326984249612284,Uncategorized,,,,,,,,,,,,,
,9,4,"4, 5, 7 ",-10.9,,Entrance,,"A large house (II and IV) to the west of House I was apparently entered from the south by a doorway 4 ft. wide.^  (^ 10-9 ft. below datum, The sills of the inner doors are at about the same level and average nearly 4 ft. wide.)  ",Floor Features,,68.13696016573564,27.326984249612284,Uncategorized,,,,,,,,,,,,,
,7,0,"40, 41",-15.4,,Doorsill,,"The two doorways between rooms 40 and 41, 41 and 46 are each 3 ft. 4 ins. wide with their sills an average of 15-4 ft. below datum, and the narrow strip of pavement in room 46 is 1 ft. 4 ins. below the level of the adjoining- door-sill.",Floor Features,,68.1373688,27.32672573,Uncategorized,,,,,,,,,,,,,
,7,0,"41, 46",-15.4,,Doorsill,,"The two doorways between rooms 40 and 41, 41 and 46 are each 3 ft. 4 ins. wide with their sills an average of 15-4 ft. below datum, and the narrow strip of pavement in room 46 is 1 ft. 4 ins. below the level of the adjoinino- door-sill.",Floor Features,,68.1373688,27.32672573,Uncategorized,,,,,,,,,,,,,
,9,1,"45, 47",-7.4,,Pavement,,"Only at the south end of the corridor-like apartment 45, 47 does a pavement remain at the Late II level, — 7-4 ft. This may have been a washing place, as it slopes down to a jar set beneath its south-eastern corner. ",Floor Features,Water Platforms,68.13725277565722,27.32701849991655,Water Platforms,,,,,,,,,,,,,
,7,0,"54, 63",-14.5,,Stair Tread,,"Against the partition wall between rooms 54 and 63 was a stairway, 2 ft. 10 ins. wide, whose lowest step was 14-5 ft. below datum. It was so short, how- ever, that it could not have led very far, unless the space between it and the northern wall of the rooms was bridged m some way, leaving a doorway under the stairs.",Floor Features,,68.1373688,27.32672573,Uncategorized,,,,,,,,,,,,,
,10,3,"55, 57, 59",-7.6,,Wall Feature (ledge),,"There is reason to think that there was a door in the northern wall of room 56 of House III, and another in the southern wall of the same chamber or in the recess 57, giving access to the court 67 through the passage 55, 59. Along all four sides of the court, a ledge at the level — -7.6 indicates the difference in thickness between the new-built walls and the thicker earlier walls that now served as foundations. ",Floor Features,,68.13672757,27.32667561489865,Uncategorized,,,,,,,,,,,,,
,7,5,54,-20.8,,Doorsill,,"The sill of the enhance to the Western room (54) is^  20-8 ft below datum, whereas the sills of the eastern entrances were  1 8 • 9 ft. below datum.",Floor Features,,68.13748123,27.32672203,Uncategorized,,,,,,,,,,,,,
,10,3,"65, 67",-17.9,,Foundation,,"Despite the depth to which the founda- tions of the partition walls descend, — 17-9 ft., I think the actual explanation is thatthisspacewasnotencloseduntiltheIntermediateIPhase; thentherewere two doorways, as will be seen in PI. XVIII, into the small enclosure, which was probably roofed over and used as quarters for a watchman to guard the house which still had lanes on three sides of it.",Floor Features,,68.13672757,27.32667561489865,Uncategorized,,,,,,,,,,,,,
,7,8,"68, 81",-15.9,Intermediate II,Well,,"Though the well-room 68, 81 was probably paved at this period, no trace whatever remains of its flooring, which may have been removed to be re-used at a higher level. The traces of a pavement of Intermediate III date have already been mentioned.",Water Features,Well,68.13728907,27.326731644637857,Well,,,,,,,,,,,,,
,7,0,"74, 75",-15.1,,Pavement,," The well in chamber , 74, 75 whose internal diameter is 2 ft 6 ins reaches to a level of 8-3 ft. below datum.  A few surviving fragments at the level -15.1 ft. show that the well-room was paved in the Intermediate II Phase .",Floor Features,Water Platforms,68.1373688,27.32672573,Water Platforms,,,,,,,,,,,,,
,9,4,"74, 82",-21.4,,Doorsill,,"The doorway from the court 74, 82 to the rooms that once existed to the west is 4ft. 3ins. wide. It was originally 5ft. 4ins. in width and appears to have been narrowed almost immediately, for the added brickwork is bonded to a height of twelve courses above the sill which is 21-4 ft. below datum, he., to the level of the niches in the adjacent wall. In the Intermediate II Phase this doorway was re-used at the narrower width. ",Floor Features,,68.13696016573564,27.326984249612284,Uncategorized,,,,,,,,,,,,,
,10,4,"74, 82",-21.2,,Pavement,,"This almost square enclosure 74, 82 is very roughly paved with brick, much of it broken ; and there seems no doubt that it was ""once a courtyard with a well in its north-western corner (PI. XL, a). Its eastern wall had been entirely removed to the level of the pavement, though, doubtless, deeper excavation will reveal itsfoundations. It was probably of the same thickness as the ruined northern and southern walls of the court. The pavement which is somewhat undulating averages 21-2 ft. below datum, and being mostly made of broken bricks was probablv saved from the brick-robbers' depredations thereby.",Floor Features,Water Platforms,68.13657194616044,27.32668986116248,Water Platforms,,,,,,,,,,,,,
,10,4,"74, 82",-21.4,,Doorsill,,"The doorway from the court 74, 82 to the rooms that once existed to the west is 4ft. 3ins. wide. It was originally 5ft. 4ins. in width and appears to have been narrowed almost immediately, for the added brickwork is bonded to a height of twelve courses above the sill which is 21-4 ft. below datum, he., to the level of the niches in the adjacent wall. In the Intermediate II Phase this doorway was re-used at the narrower width.",Floor Features,,68.13657194616044,27.32668986116248,Uncategorized,,,,,,,,,,,,,
,10,4,"74, 82",-18.7,,Aperture,,"There are three very curious apertures in the southern wall of the court and the room beyond, the one in the courtyard being 3 ft. 11 ins. wide and the other two 3 ft. 8 ins. wide (PI. XL, c). The floors of these apertures average 18-7 ft. below datum and they Avere presumably made at the latter end of the Intermediate III Phase. The jambs of the two farthest Avest are slightly recessed on the southern side. They were bricked up with a thin layer of masonry and used as niches in the Intermediate II Phase.",Floor Features,Drainage,68.13657194616044,27.32668986116248,Drainage,,,,,,,,,,,,,
,10,4,"74, 82",-18.7,,Aperture,,"There are three very curious apertures in the southern wall of the court and the room beyond, the one in the courtyard being 3 ft. 11 ins. wide and the other two 3 ft. 8 ins. wide (PI. XL, c). The floors of these apertures average 18-7 ft. below datum and they Avere presumably made at the latter end of the Intermediate III Phase. The jambs of the two farthest Avest are slightly recessed on the southern side. They were bricked up with a thin layer of masonry and used as niches in the Intermediate II Phase.",Floor Features,Drainage,68.13657194616044,27.32668986116248,Drainage,,,,,,,,,,,,,
,10,4,"74, 82",-18.7,,Aperture,,"There are three very curious apertures in the southern wall of the court and the room beyond, the one in the courtyard being 3 ft. 11 ins. wide and the other two 3 ft. 8 ins. wide (PI. XL, c). The floors of these apertures average 18-7 ft. below datum and they Avere presumably made at the latter end of the Intermediate III Phase. The jambs of the two farthest Avest are slightly recessed on the southern side. They were bricked up with a thin layer of masonry and used as niches in the Intermediate II Phase.",Floor Features,Drainage,68.13657194616044,27.32668986116248,Drainage,,,,,,,,,,,,,
,10,4,"74, 87, 88",-8.6,,Pavement,,"The very long chamber 74, 87, 88 was 45 ft. 3 ins. in length by 7 ft. 9 ins. wide. In it the well now reached to the level 8*4 ft. below datum with a coping built of wedge-shaped bricks.- Round it there was a neatly laid pavement whose level,- 8 6ft., dates it to the LateII",Floor Features,Water Platforms,68.13657194616044,27.32668986116248,Water Platforms,,,,,,,,,,,,,
,7,0,"77, 81",-19.5,,Doorsill,,"The well-room (77, 81), 16 ft. long by 8 ft. wide, was entered from the north and south by two wide doorways whose sills average 19.5 ft. below datum. To the east of the well was a carefully laid pavement at the same level as the door-sills, but it had sunk badly in the centre. Shallow cavities in this pavement worn by the dumping of numberless water-jars show that this well-room was in frequent use throughout a lengthy period, and its separate entrance from the lane to the south suggests that the owner of the house freely allowed his neighbours access to his well. The spilt water drained away into Low Lane through a rec- tangular aperture in the eastern wall.",Floor Features,,68.1373688,27.32672573,Uncategorized,,,,,,,,,,,,,
,7,0,"77, 81",-19.5,,Pavement,,"To the east of the well was a carefully laid pavement at the same level as the door-sills, ",Floor Features,Water Platforms,68.1373688,27.32672573,Water Platforms,,,,,,,,,,,,,
